ID,Year_Birth,Education,Marital_Status,Income,Customer_For,Last_Purchase,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Childrens,Spent,Family_Size,Age,Frequency,Monetary,TotalKids,Campaign_Accept_Rate,Cluster
11092,1961,Graduate,Couple,27116,02/03/2014,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2,41,4,64,7,41,2,0.0,4
5062,1963,Postgrad,Couple,54072,27/07/2013,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,3,11,0,2,39,4,62,5,39,2,0.0,4
8969,1977,Graduate,Couple,71855,16/01/2013,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,3,11,0,1,1141,3,48,25,1141,1,0.0,3
4656,1990,Undergrad,Single,51250,30/03/2013,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,3,11,0,1,710,2,35,24,710,1,0.2,3
4480,1973,Postgrad,Couple,60432,09/03/2014,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,3,11,0,1,401,3,52,19,401,1,0.0,3
1773,1978,Undergrad,Couple,12393,04/12/2012,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,3,11,0,0,57,2,47,6,57,0,0.0,5
9242,1990,Graduate,Single,64509,17/08/2013,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,3,11,1,0,1722,1,35,19,1722,0,0.2,2
1764,1975,Graduate,Single,33955,09/08/2013,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,3,11,0,1,270,2,50,15,270,1,0.0,5
10099,1984,Graduate,Couple,55434,05/10/2013,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,3,11,0,1,882,3,41,24,882,1,0.0,3
5423,1983,Graduate,Couple,28359,27/10/2013,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,16,3,42,4,16,1,0.0,5
940,1987,Graduate,Single,57100,18/05/2014,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,3,11,0,1,311,2,38,14,311,1,0.0,5
3298,1956,Postgrad,Couple,52973,08/11/2012,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,3,11,0,1,1152,3,69,31,1152,1,0.0,3
8286,1965,Postgrad,Couple,51717,20/08/2013,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,3,11,0,1,122,3,60,8,122,1,0.2,1
9668,1971,Graduate,Couple,18793,12/01/2013,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,3,11,0,1,77,3,54,9,77,1,0.0,5
6097,1959,Graduate,Single,50664,16/01/2013,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,3,11,0,2,561,3,66,24,561,2,0.0,3
7019,1963,Graduate,Couple,54414,23/01/2013,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,3,11,0,2,211,4,62,13,211,2,0.0,4
7408,1952,Postgrad,Couple,54549,03/03/2014,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,3,11,0,1,233,3,73,12,233,1,0.0,1
8041,1971,Postgrad,Single,47111,08/09/2012,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,3,11,0,1,1092,2,54,21,1092,1,0.0,3
252,1963,Postgrad,Single,41003,17/03/2013,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,3,11,0,0,601,1,62,17,601,0,0.0,1
9986,1982,Graduate,Couple,19444,22/02/2014,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,3,11,1,1,54,3,43,10,54,1,0.0,5
3276,1976,Undergrad,Couple,36301,25/10/2013,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,3,11,0,1,78,3,49,7,78,1,0.0,5
3570,1969,Postgrad,Couple,42731,21/10/2013,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,3,11,0,1,244,3,56,13,244,1,0.0,1
3783,1959,Postgrad,Couple,52854,24/03/2014,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,3,11,0,2,116,4,66,9,116,2,0.0,4
10207,1978,Graduate,Couple,22775,19/06/2013,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,15,3,47,4,15,1,0.0,5
3427,1955,Postgrad,Couple,59821,12/04/2013,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,3,11,0,1,734,3,70,26,734,1,0.0,3
5209,1954,Graduate,Single,50002,17/06/2013,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,3,11,0,1,638,2,71,19,638,1,0.0,1
10711,1945,Graduate,Couple,69755,02/10/2013,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,3,11,0,0,894,2,80,22,894,0,0.0,2
10785,1969,Graduate,Couple,44078,19/06/2014,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,3,11,0,2,41,4,56,7,41,2,0.0,4
2814,1976,Postgrad,Couple,30560,27/06/2013,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,31,3,49,5,31,1,0.0,5
6866,1969,Postgrad,Couple,35924,23/03/2014,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2,34,4,56,5,34,2,0.0,4
1665,1964,Postgrad,Single,64140,23/09/2013,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,3,11,1,2,1750,3,61,18,1750,2,0.6,0
6575,1981,Graduate,Couple,56386,27/10/2012,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,3,11,0,2,612,4,44,25,612,2,0.0,3
3091,1981,Undergrad,Couple,75774,02/05/2014,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,1,823,3,44,21,823,1,0.0,3
10141,1960,Postgrad,Single,39228,10/05/2013,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,3,11,0,0,20,1,65,4,20,0,0.0,1
5177,1974,Postgrad,Couple,58494,12/12/2013,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,3,11,0,1,396,3,51,16,396,1,0.0,3
7005,1981,Graduate,Single,58684,16/06/2014,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,3,11,0,0,813,1,44,21,813,0,0.2,2
6409,1967,Graduate,Single,57136,18/05/2013,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,3,11,1,0,1179,1,58,20,1179,0,0.0,3
7485,1950,Postgrad,Single,56551,07/05/2014,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,2,138,3,75,10,138,2,0.0,4
8079,1982,Graduate,Couple,22448,26/02/2014,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,3,11,0,1,55,3,43,9,55,1,0.0,5
8395,1961,Graduate,Single,82014,20/08/2012,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,3,11,1,0,1511,1,64,22,1511,0,0.0,2
10352,1963,Graduate,Single,34213,07/09/2012,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,3,11,1,2,117,3,62,9,117,2,0.0,4
4931,1977,Graduate,Couple,157146,29/04/2013,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,3,11,0,0,1730,2,48,28,1730,0,0.0,2
13,1947,Postgrad,Single,25358,22/07/2013,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,3,11,0,1,32,2,78,6,32,1,0.0,1
1834,1978,Postgrad,Single,35544,08/03/2014,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1,67,2,47,6,67,1,0.0,5
2285,1954,Postgrad,Couple,36634,28/05/2013,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,3,11,0,1,335,3,71,15,335,1,0.0,1
2295,1954,Postgrad,Couple,62670,02/02/2014,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,3,11,0,1,825,3,71,22,825,1,0.0,3
1378,1972,Undergrad,Couple,50334,24/07/2013,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,3,11,0,1,694,3,53,23,694,1,0.0,3
2781,1981,Graduate,Single,72066,23/06/2014,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,3,11,1,0,1792,1,44,17,1792,0,0.4,0
1165,1958,Postgrad,Single,50729,02/05/2013,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,3,11,0,2,496,3,67,24,496,2,0.0,3
1404,1968,Graduate,Couple,34916,15/05/2013,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,3,11,0,2,231,4,57,13,231,2,0.0,4
6457,1976,Graduate,Single,64892,29/05/2014,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,3,11,0,1,902,2,49,24,902,1,0.0,3
2639,1966,Graduate,Single,43602,10/01/2014,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,3,11,0,2,68,3,59,9,68,2,0.0,4
6437,1985,Undergrad,Single,41473,19/06/2013,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1,76,2,40,6,76,1,0.0,5
6912,1967,Postgrad,Couple,63246,20/08/2013,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,3,11,0,2,772,4,58,22,772,2,0.0,3
7327,1959,Postgrad,Couple,36732,29/12/2013,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,3,11,0,2,47,4,66,9,47,2,0.0,4
8143,1985,Postgrad,Single,37929,30/07/2013,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,3,11,1,0,265,1,40,13,265,0,0.4,5
1964,1951,Graduate,Couple,86610,05/09/2013,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,3,11,0,0,1603,2,74,18,1603,0,0.0,2
3690,1986,Postgrad,Couple,80141,11/01/2013,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,3,11,1,0,2091,2,39,22,2091,0,0.2,2
3389,1970,Graduate,Couple,69016,22/11/2012,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0,1,1533,3,55,34,1533,1,0.0,3
4712,1991,Undergrad,Couple,20193,28/11/2012,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,0,82,2,34,7,82,0,0.0,5
1170,1975,Graduate,Couple,27573,25/03/2013,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0,1,244,3,50,14,244,1,0.0,5
6347,1979,Undergrad,Single,15862,27/06/2013,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,36,2,46,5,36,1,0.0,5
4065,1976,Postgrad,Couple,49544,12/02/2013,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0,1,404,3,49,16,404,1,0.0,5
8230,1980,Graduate,Couple,33228,23/01/2014,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1,71,3,45,6,71,1,0.0,5
1215,1978,Graduate,Couple,70440,08/10/2013,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,0,1572,2,47,23,1572,0,0.2,2
5939,1971,Graduate,Couple,38232,17/01/2014,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,2,122,4,54,11,122,2,0.0,4
2156,1955,Postgrad,Couple,22554,03/11/2012,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,2,41,4,70,10,41,2,0.0,4
7788,1983,Postgrad,Couple,23536,04/06/2014,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,1,10,3,42,4,10,1,0.0,5
10323,1952,Graduate,Couple,49413,25/10/2013,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,1,304,3,73,13,304,1,0.0,1
7947,1969,Graduate,Couple,42231,25/03/2014,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2,37,4,56,5,37,2,0.0,4
1891,1980,Postgrad,Single,78789,08/08/2012,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,0,1754,1,45,16,1754,0,0.0,2
2570,1968,Graduate,Couple,56534,23/07/2013,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,1,815,3,57,25,815,1,0.4,0
9256,1971,Graduate,Single,58350,04/01/2013,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,1,1001,2,54,27,1001,1,0.0,3
7397,1951,Graduate,Single,49090,19/07/2013,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,1,688,2,74,21,688,1,0.0,3
6349,1987,Postgrad,Single,61787,06/07/2013,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,0,1319,1,38,19,1319,0,0.0,2
10790,1985,Postgrad,Couple,18169,19/02/2013,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,21,3,40,4,21,1,0.0,5
10398,1981,Undergrad,Single,24336,27/08/2012,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,31,2,44,4,31,1,0.0,5
2431,1990,Graduate,Couple,18222,31/12/2012,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,0,67,2,35,6,67,0,0.0,5
550,1952,Graduate,Single,62335,23/05/2013,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,1,708,2,73,21,708,1,0.0,3
1890,1971,Undergrad,Couple,42033,19/09/2012,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2,25,4,54,4,25,2,0.0,4
10742,1983,Postgrad,Couple,86580,27/02/2013,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,0,746,2,42,11,746,0,0.2,2
10356,1957,Postgrad,Single,41437,22/09/2012,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2,32,3,68,5,32,2,0.0,4
4676,1951,Postgrad,Single,73705,05/03/2014,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,2,1695,3,74,25,1695,2,0.0,3
8852,1976,Graduate,Couple,61064,31/08/2012,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,1,1080,3,49,28,1080,1,0.0,3
5294,1989,Graduate,Single,18358,20/11/2013,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,1,57,2,36,10,57,1,0.0,5
1958,1973,Postgrad,Couple,55012,21/03/2014,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,1,660,3,52,25,660,1,0.0,3
7349,1973,Undergrad,Couple,9722,02/10/2012,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,1,103,3,52,11,103,1,0.0,5
8799,1984,Postgrad,Couple,38175,23/09/2013,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,1,153,3,41,11,153,1,0.0,5
1351,1956,Postgrad,Couple,58656,20/09/2012,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,1,1220,3,69,32,1220,1,0.2,3
1045,1965,Graduate,Couple,52117,16/08/2012,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,1,279,3,60,13,279,1,0.0,1
7732,1978,Graduate,Couple,64813,02/01/2014,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,1,745,3,47,20,745,1,0.0,3
8070,1973,Postgrad,Couple,54222,01/03/2014,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,1,264,3,52,12,264,1,0.0,1
477,1986,Graduate,Couple,83512,17/06/2014,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,0,2157,2,39,22,2157,0,0.8,0
7832,1959,Postgrad,Couple,77520,28/08/2013,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,1,1526,3,66,23,1526,1,0.6,0
2202,1978,Graduate,Couple,41154,09/04/2013,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,1,69,3,47,6,69,1,0.0,5
7396,1966,Graduate,Couple,80398,10/11/2012,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,0,1597,2,59,26,1597,0,0.2,2
4055,1992,Undergrad,Single,18746,29/05/2014,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,1,64,2,33,8,64,1,0.0,5
10091,1956,Graduate,Single,60230,20/05/2013,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,1,1067,2,69,17,1067,1,0.0,3
7629,1977,Graduate,Couple,22108,08/05/2014,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2,31,4,48,7,31,2,0.0,4
10640,1974,Graduate,Couple,44392,05/09/2013,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,2,211,4,51,14,211,2,0.0,4
3498,1976,Postgrad,Couple,55424,25/11/2012,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,1,877,3,49,25,877,1,0.2,3
6742,1979,Graduate,Couple,17688,13/01/2013,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,1,11,3,46,4,11,1,0.0,5
1172,1983,Postgrad,Couple,92491,01/05/2013,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,0,2034,2,42,25,2034,0,0.6,0
569,1991,Graduate,Single,90273,14/12/2013,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,0,1991,1,34,19,1991,0,0.6,0
4686,1962,Postgrad,Single,82571,02/04/2014,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,0,1686,1,63,24,1686,0,0.2,2
1381,1982,Postgrad,Single,38513,28/01/2014,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,1,324,2,43,17,324,1,0.0,5
2634,1979,Postgrad,Single,16653,18/04/2014,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,1,69,2,46,9,69,1,0.0,5
10905,1955,Graduate,Couple,42586,29/10/2012,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,2,252,4,70,16,252,2,0.0,4
1744,1965,Undergrad,Single,23529,07/01/2013,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,1,54,2,60,5,54,1,0.0,5
3828,1951,Graduate,Couple,71107,17/02/2013,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,1,1327,3,74,28,1327,1,0.0,3
8605,1964,Postgrad,Couple,46910,23/03/2014,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2,68,4,61,7,68,2,0.0,4
4351,1955,Graduate,Single,37244,27/04/2013,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,2,55,3,70,5,55,2,0.2,4
10129,1966,Graduate,Couple,82427,12/03/2014,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,0,1456,2,59,21,1456,0,0.2,2
2499,1958,Undergrad,Single,75342,06/05/2013,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,1,563,2,67,18,563,1,0.0,3
10092,1954,Graduate,Single,70044,18/02/2013,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,1,1504,2,71,26,1504,1,0.0,3
5796,1963,Graduate,Couple,77437,26/11/2013,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,0,1125,2,62,23,1125,0,0.2,2
10556,1959,Graduate,Couple,54984,24/05/2014,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,1,358,3,66,17,358,1,0.2,1
1064,1971,Postgrad,Couple,42403,11/12/2013,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,42,3,54,5,42,1,0.0,5
48,1964,Graduate,Couple,55761,24/04/2014,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,1,184,3,61,10,184,1,0.2,1
7610,1983,Graduate,Couple,37292,18/04/2013,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,1,460,3,42,19,460,1,0.0,5
263,1945,Postgrad,Single,45576,28/05/2014,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,0,145,1,80,8,145,0,0.0,1
10814,1947,Graduate,Couple,70321,16/01/2013,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,0,1376,2,78,25,1376,0,0.0,2
9710,1969,Postgrad,Single,58086,20/01/2013,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,1,792,2,56,23,792,1,0.0,3
9292,1952,Graduate,Couple,81795,26/10/2012,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,0,1382,2,73,23,1382,0,0.0,2
10250,1947,Undergrad,Couple,28389,20/11/2012,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,28,2,78,4,28,0,0.0,1
5847,1969,Graduate,Single,69901,29/05/2013,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,1,882,2,56,23,882,1,0.0,3
737,1949,Postgrad,Couple,80360,03/03/2013,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,0,2231,2,76,15,2231,0,0.6,0
3878,1980,Undergrad,Single,31859,27/02/2014,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,48,2,45,5,48,1,0.0,5
5092,1949,Postgrad,Single,51569,12/02/2013,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,1,467,2,76,19,467,1,0.2,1
5394,1979,Undergrad,Single,16014,17/03/2013,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,2,38,3,46,10,38,2,0.0,4
3798,1968,Graduate,Couple,41120,06/11/2013,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,2,81,4,57,9,81,2,0.0,4
3524,1971,Postgrad,Single,39763,04/08/2013,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,1,167,2,54,10,167,1,0.0,5
5247,1955,Postgrad,Couple,38725,10/05/2014,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,2,45,4,70,7,45,2,0.0,4
5883,1972,Graduate,Couple,77981,26/05/2013,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,1,664,3,53,21,664,1,0.0,3
2118,1964,Undergrad,Couple,62905,10/09/2013,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,1,622,3,61,20,622,1,0.0,3
8812,1979,Undergrad,Single,13533,10/03/2013,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1,48,2,46,7,48,1,0.0,5
6616,1975,Graduate,Couple,59481,23/10/2013,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,1,461,3,50,16,461,1,0.0,3
2797,1977,Graduate,Couple,72117,20/08/2013,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,1,1073,3,48,26,1073,1,0.0,3
4328,1986,Undergrad,Couple,21955,07/09/2013,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,1,55,3,39,8,55,1,0.0,5
9167,1956,Graduate,Couple,67131,26/03/2013,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,1,976,3,69,26,976,1,0.0,3
10560,1980,Postgrad,Single,36802,16/06/2014,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1,20,2,45,5,20,1,0.0,5
5534,1975,Postgrad,Couple,47808,20/10/2013,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,1,224,3,50,10,224,1,0.2,5
5093,1974,Postgrad,Single,25509,18/09/2012,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,1,101,2,51,9,101,1,0.0,5
8584,1952,Postgrad,Couple,85431,08/06/2013,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,0,1165,2,73,17,1165,0,0.0,2
2694,1967,Graduate,Couple,42664,18/03/2014,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,24,3,58,5,24,1,0.0,5
164,1977,Postgrad,Couple,28973,13/10/2012,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,0,269,2,48,13,269,0,0.0,5
10477,1973,Postgrad,Couple,39435,06/08/2013,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,1,102,3,52,7,102,1,0.0,5
2681,1984,Undergrad,Couple,65370,01/08/2013,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,0,461,2,41,19,461,0,0.0,2
5150,1979,Undergrad,Single,20194,17/12/2012,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1,47,2,46,7,47,1,0.0,5
5283,1976,Postgrad,Single,42473,17/02/2014,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,2,144,3,49,10,144,2,0.0,4
9645,1968,Graduate,Couple,64590,14/10/2012,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,0,1338,2,57,24,1338,0,0.0,3
10678,1959,Graduate,Couple,71232,28/11/2013,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,1,917,3,66,25,917,1,0.0,3
7261,1971,Graduate,Couple,34600,01/01/2013,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,2,318,4,54,17,318,2,0.0,4
9648,1967,Graduate,Single,46904,03/11/2012,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,2,253,3,58,14,253,2,0.0,4
2870,1973,Graduate,Couple,49094,21/09/2012,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,1,502,3,52,20,502,1,0.0,3
8008,1983,Graduate,Couple,36075,09/12/2013,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,1,119,3,42,7,119,1,0.0,5
